genericOrSpecificParsing,verbAssociatorUsed,verbAssociatorProximityBasedOrSyntacticBased,hypernymMutation,closedOrMaximalPattern,minSupport,activityName,pattern,pfIaf,annotation
true,true,false,false,false,1,make_coffee,"make||coffee,be||coffee,make||coffee,make||coffee,make||coffee",0.7021015706510016,0.45
true,true,false,false,false,1,make_coffee,"make||coffee,be||coffee,make||coffee,be||coffee",0.7233773758222442,0.375
true,true,false,false,false,1,make_coffee,"make||coffee,be||coffee,be||coffee,be||coffee",0.6914636680653804,0.3125
true,true,false,false,false,1,make_coffee,"be||coffee,be||coffee,make||coffee,make||coffee",0.712739473236623,0.375
true,true,false,false,false,1,make_coffee,"use||coffee,make||coffee",0.6914636680653804,0.625
true,true,false,false,false,1,make_low_carb_pancakes,"make||pancake,make||pancake,make||pancake,make||pancake",0.7124519623559304,1
true,true,false,false,false,1,make_low_carb_pancakes,"make||pancake,make||pancake,be||pancake,be||pancake",0.6615625364733639,0.4375
true,true,false,false,false,1,make_low_carb_pancakes,"make||pancake,be||pancake,make||pancake,make||pancake",0.6530809654929363,0.4375
true,true,false,false,false,1,make_low_carb_pancakes,"make||pancake,be||pancake,be||pancake,be||pancake",0.627636252551653,0.3125
true,true,false,false,false,1,make_low_carb_pancakes,"be||pancake,make||pancake,make||pancake,make||pancake",0.6445993945125085,0.4375
true,true,false,false,false,1,make_low_carb_pancakes,"be||pancake,make||pancake,be||pancake,be||pancake",0.6530809654929363,0.3125
true,true,false,false,false,1,make_low_carb_pancakes,"be||pancake,be||pancake,make||pancake,make||pancake",0.6615625364733639,0.375
true,true,false,false,false,1,make_low_carb_pancakes,"be||pancake,be||pancake,be||pancake,make||pancake",0.627636252551653,0.3125
true,true,false,false,false,1,make_low_carb_pancakes,"be||pancake,be||pancake,be||pancake,be||pancake",0.627636252551653,0.25
true,true,false,false,false,1,make_low_carb_pancakes,have||pancake,0.6530809654929363,1
true,true,false,false,false,1,make_low_carb_pancakes,make||flour,0.6870072494146472,0.25
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato",0.606853595182393,1
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,squash||potato,squash||casserole",0.5652882804438729,0.9852941176470589
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,squash||potato,be||potato",0.5819144063392809,0.45
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,squash||casserole,squash||potato",0.590227469286985,1
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||potato,be||potato,squash||potato",0.598540532234689,0.45
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,squash||casserole,squash||potato,squash||potato",0.623479721077801,1
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,be||potato,squash||potato,squash||potato,squash||potato",0.5819144063392809,0.45833333333333337
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||potato,make||potato",0.590227469286985,0.41666666666666663
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||casserole,squash||potato,squash||potato,squash||potato,squash||potato",0.606853595182393,1
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,squash||casserole,squash||potato,squash||casserole,squash||potato",0.5736013433915769,1
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,be||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato",0.5819144063392809,0.4642857142857143
true,true,false,false,false,1,make_mashed_potato_casserole,"squash||potato,make||potato,squash||potato",0.598540532234689,0.41666666666666663
true,true,false,false,false,1,make_mashed_potato_casserole,"be||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato,squash||potato",0.5652882804438729,0.4642857142857143
true,true,false,false,false,1,make_mashed_potato_casserole,"be||potato,be||potato",0.606853595182393,0.25
true,true,false,false,false,1,make_mashed_potato_casserole,"make||potato,squash||potato,squash||potato",0.5736013433915769,0.41666666666666663
true,true,false,false,false,1,make_stuffed_crust_pizza,"stuff||crust,stuff||crust,stuff||crust",0.5135205702695343,1
true,true,false,false,false,1,make_stuffed_crust_pizza,"stuff||crust,stuff||pizza,stuff||crust,stuff||pizza",0.5135205702695343,1
true,true,false,false,false,1,make_stuffed_crust_pizza,be||crust,0.6194851323886446,0.25
true,true,false,false,false,1,make_stuffed_crust_pizza,"be||pizza,be||pizza",0.5379739307585597,0.25
true,true,false,false,false,1,make_stuffed_crust_pizza,"be||pizza,make||pizza",0.5298228105955513,0.375
true,true,false,false,false,1,make_stuffed_crust_pizza,"stuff||pizza,stuff||pizza,stuff||pizza",0.5705784114105936,1
true,true,false,false,false,1,make_stuffed_crust_pizza,"stuff||pizza,make||pizza",0.5298228105955513,1
true,true,false,false,false,1,make_stuffed_crust_pizza,"make||pizza,stuff||crust",0.5461250509215682,1
true,true,false,false,false,1,make_stuffed_crust_pizza,"make||pizza,be||pizza",0.5542761710845766,0.375
true,true,false,false,false,1,make_stuffed_crust_pizza,"make||pizza,stuff||pizza",0.5216716904325428,1
true,true,false,false,false,1,make_stuffed_crust_pizza,"make||pizza,make||pizza",0.6683918533666954,1
true,true,false,false,false,1,make_stuffed_crust_pizza,make||dough,0.5053694501065258,0.9852941176470589
true,true,false,false,false,1,make_tea,"make||tea,make||tea,make||tea,make||tea,make||tea,make||tea",0.7893001357846545,1
true,true,false,false,false,1,make_tea,"make||tea,make||tea,make||tea,make||tea,be||tea",0.798809775974831,0.45
true,true,false,false,false,1,make_tea,"make||tea,make||tea,make||tea,be||tea,make||tea",0.8083194161650077,0.45
true,true,false,false,false,1,make_tea,"make||tea,make||tea,be||tea,make||tea,make||tea",0.798809775974831,0.45
true,true,false,false,false,1,make_tea,"make||tea,make||tea,be||tea,be||tea",0.8273386965453607,0.375
true,true,false,false,false,1,make_tea,"make||tea,be||tea,make||tea,make||tea,make||tea",0.8083194161650077,0.45
true,true,false,false,false,1,make_tea,"make||tea,be||tea,make||tea,be||tea",0.8273386965453607,0.375
true,true,false,false,false,1,make_tea,"make||tea,be||tea,be||tea,make||tea",0.8083194161650077,0.375
true,true,false,false,false,1,make_tea,"make||tea,be||tea,be||tea,be||tea",0.798809775974831,0.3125
true,true,false,false,false,1,make_tea,"be||tea,make||tea,make||tea,be||tea",0.779790495594478,0.375
true,true,false,false,false,1,make_tea,"be||tea,be||tea,make||tea,make||tea",0.7893001357846545,0.375
true,true,false,false,false,1,play_video_games,"play||game,play||game,play||game,play||game,play||game",0.7158976005667292,1
true,true,false,false,false,1,play_video_games,"play||game,play||game,play||game,be||game",0.7158976005667292,0.4375
true,true,false,false,false,1,play_video_games,"play||game,play||game,play||video_recording",0.6962839676744901,1
true,true,false,false,false,1,play_video_games,"play||game,be||game,play||game",0.745318049905088,0.41666666666666663
true,true,false,false,false,1,play_video_games,"play||game,be||game,be||game",0.7257044170128488,0.3333333333333333
true,true,false,false,false,1,play_video_games,"play||game,play||video_recording,play||game",0.745318049905088,1
true,true,false,false,false,1,play_video_games,"be||game,play||game,play||game",0.7257044170128488,0.41666666666666663
true,true,false,false,false,1,play_video_games,"be||game,be||game,play||game",0.7060907841206097,0.3333333333333333
true,true,false,false,false,1,play_video_games,"play||video_recording,play||game,play||game,play||game",0.7060907841206097,1
true,true,false,false,false,1,play_video_games,"play||video_recording,play||game,be||game",0.6962839676744901,0.41666666666666663
true,true,false,false,false,1,prepare_birthday_card,"make||card,make||card,make||card,make||card,make||card,make||card,make||card,make||card",0.39227265784478316,1
true,true,false,false,false,1,prepare_birthday_card,"make||card,make||card,make||card,make||card,be||card",0.4271413385420972,0.45
true,true,false,false,false,1,prepare_birthday_card,"make||card,make||card,make||card,be||card,make||card",0.39227265784478316,0.45
true,true,false,false,false,1,prepare_birthday_card,"make||card,make||card,be||card,make||card,make||card",0.38355548767045466,0.45
true,true,false,false,false,1,prepare_birthday_card,"make||card,be||card,make||card,make||card,make||card",0.4009898280191116,0.45
true,true,false,false,false,1,prepare_birthday_card,"make||card,be||card,be||card",0.4358585087164257,0.3333333333333333
true,true,false,false,false,1,prepare_birthday_card,reserve||right_field,0.11005703690980077,0
true,true,false,false,false,1,prepare_birthday_card,use||card,0.4271413385420972,0.25
true,true,false,false,false,1,prepare_birthday_card,have||card,0.4358585087164257,1
true,true,false,false,false,1,prepare_birthday_card,"be||card,make||card,be||card",0.39227265784478316,0.3333333333333333
true,true,false,false,false,1,prepare_birthday_card,"be||card,be||card,make||card,make||card",0.38355548767045466,0.375
true,true,false,false,false,1,prepare_birthday_card,"be||card,be||card,be||card",0.4358585087164257,0.25
true,true,false,false,false,1,prepare_birthday_card,"greet||card,make||card",0.38355548767045466,0.625
true,true,false,false,false,1,prepare_birthday_card,"greet||card,greet||card",0.4009898280191116,1
true,true,false,false,false,1,prepare_soup,"make||soup,make||soup,make||soup,make||soup,make||soup",0.5250813093242588,1
true,true,false,false,false,1,prepare_soup,"make||soup,make||soup,make||soup,be||soup",0.49226372749149255,0.4375
true,true,false,false,false,1,prepare_soup,"make||soup,make||soup,add||soup",0.49226372749149255,1
true,true,false,false,false,1,prepare_soup,"make||soup,make||soup,be||soup,make||soup",0.47585493657510947,0.4375
true,true,false,false,false,1,prepare_soup,"make||soup,make||soup,be||soup,be||soup",0.44303735474234335,0.375
true,true,false,false,false,1,prepare_soup,"make||soup,add||soup,make||soup",0.46765054111691795,0.65
true,true,false,false,false,1,prepare_soup,"make||soup,reserve||right_field",0.4594461456587264,0.125
true,true,false,false,false,1,prepare_soup,"be||soup,make||soup,make||soup",0.5414901002406418,0.41666666666666663
true,true,false,false,false,1,prepare_soup,"be||soup,add||soup",0.46765054111691795,0.375
true,true,false,false,false,1,prepare_soup,"be||soup,be||soup,make||soup",0.49226372749149255,0.3333333333333333
true,true,false,false,false,1,prepare_soup,"be||soup,be||soup,be||soup",0.48405933203330104,0.25
true,true,false,false,false,1,vacuum,"use||vacuum,use||vacuum",0.42988784421346093,0.9852941176470589
true,true,false,false,false,1,vacuum,"use||vacuum,be||vacuum",0.4040945735606533,0.375
true,true,false,false,false,1,vacuum,"make||vacuum,make||vacuum",0.3181170047179611,0.25
true,true,false,false,false,1,vacuum,"make||vacuum,be||vacuum",0.3611057891393072,0.25
true,true,false,false,false,1,vacuum,reserve||right_field,0.11819824237984083,0
true,true,false,false,false,1,vacuum,"clean||vacuum,clean||vacuum",0.34391027537076874,0.9852941176470589
true,true,false,false,false,1,vacuum,"be||vacuum,use||vacuum",0.38689905979211486,0.375
true,true,false,false,false,1,vacuum,"be||vacuum,make||vacuum",0.32671476160223034,0.375
true,true,false,false,false,1,vacuum,"be||vacuum,be||vacuum,be||vacuum",0.4040945735606533,0.25
true,true,false,false,false,1,vacuum,have||vacuum,0.42988784421346093,0.9852941176470589
true,true,false,false,false,1,vacuum,necessitate||vacuum,0.3611057891393072,0.9852941176470589
true,true,false,false,false,1,watch_tv,"watch||television_receiver,watch||television_receiver,watch||television_receiver,watch||television_receiver",0.4900721424033455,0.9852941176470589
true,true,false,false,false,1,watch_tv,"watch||television_receiver,watch||television_receiver,be||television_receiver",0.4986698992876147,0.41666666666666663
true,true,false,false,false,1,watch_tv,"watch||television_receiver,stream||television_receiver",0.47287662863480706,0.9852941176470589
true,true,false,false,false,1,watch_tv,"watch||television_receiver,be||television_receiver,watch||television_receiver",0.46427887175053784,0.41666666666666663
true,true,false,false,false,1,watch_tv,"stream||television_receiver,stream||television_receiver",0.47287662863480706,0.9852941176470589
true,true,false,false,false,1,watch_tv,"stream||television_receiver,be||television_receiver",0.4470833579819994,0.375
true,true,false,false,false,1,watch_tv,use||television_receiver,0.4470833579819994,0.9852941176470589
true,true,false,false,false,1,watch_tv,"be||television_receiver,stream||television_receiver",0.46427887175053784,0.375
true,true,false,false,false,1,watch_tv,"be||television_receiver,be||television_receiver,be||television_receiver",0.48147438551907623,0.25
true,true,false,false,false,1,watch_tv,show||television_receiver,0.5932452250145761,0.25
true,true,false,false,false,1,watch_tv,populate||television_receiver,0.4470833579819994,0.25
true,true,false,false,false,1,watch_tv,get||television_receiver,0.4470833579819994,0.9852941176470589
true,true,false,false,false,1,watch_tv,reserve||right_field,0.12543486946432086,0
true,true,false,false,false,1,water_plants,turn||plant,0.7432534569690628,0.9705882352941176
true,true,false,false,false,1,water_plants,make||plant,0.7102199699926599,0.25
true,true,false,false,false,1,water_plants,"be||plant,be||plant,be||plant",0.5780860220870488,0.25
true,true,false,false,false,1,water_plants,"be||plant,necessitate||plant",0.5863443938311496,0.375
true,true,false,false,false,1,water_plants,"be||plant,necessitate||water",0.6111195090634516,0.375
true,true,false,false,false,1,water_plants,"be||plant,be||water",0.6111195090634516,0.25
true,true,false,false,false,1,water_plants,"necessitate||plant,be||plant",0.6028611373193509,0.375
true,true,false,false,false,1,water_plants,be||soil,0.5946027655752502,1
true,true,false,false,false,1,water_plants,"water||plant,be||plant",0.5780860220870488,0.375
true,true,false,false,false,1,water_plants,"water||plant,water||plant",0.5946027655752502,1
true,true,false,false,false,1,water_plants,"necessitate||water,be||plant",0.5863443938311496,0.375
true,true,false,false,false,1,water_plants,have||plant,0.5780860220870488,1
true,true,false,false,false,1,water_plants,"be||water,be||plant",0.6193778808075523,0.25
true,true,false,false,true,1,answer_the_phone,answer||telephone,0.6820555808075767,1
true,true,false,false,true,1,answer_the_phone,"answer||telephone,answer||telephone",0.42809871561326623,0.625
true,true,false,false,true,1,answer_the_phone,"answer||telephone,be||telephone",0.3555396112720347,0.375
true,true,false,false,true,1,answer_the_phone,be||telephone,0.7110792225440694,0.25
true,true,false,false,true,1,answer_the_phone,"be||telephone,answer||telephone",0.3337718799696652,0.375
true,true,false,false,true,1,answer_the_phone,"be||telephone,be||telephone",0.4426105364815125,0.25
true,true,false,false,true,1,answer_the_phone,name||telephone,0.46437826778388197,0.25
